date,Country,App,device,downloads,active_users,total_sessions,total_minutes,usage_penetration,open_rate,mb_per_user,mb_per_session
2020-05-18,A,Y,android,21305,192407,1727048,3319515,1.3339,28.3152,9.29,1.03
2020-05-18,A,X,android,25346,252964,2194463,3589535,1.7537,51.7605,4.5,0.52
2020-05-18,A,Z,android,4806,7230,73820,81055,0.0501,15.6417,0.72,0.07
2020-05-18,B,Y,android,1823,12338,128328,194479,0.4238,14.0315,3.33,0.32
2020-05-18,B,X,android,5791,47952,377331,473926,1.6473,30.5468,4.45,0.57
2020-05-18,B,Z,android,3020,51197,563320,837984,1.7588,34.1223,1.43,0.13
2020-05-25,A,Y,android,22208,185382,1214811,2460330,1.2853,25.8455,11.42,1.74
2020-05-25,A,X,android,32892,265832,2545076,3452769,1.843,49.955,4.04,0.42
2020-05-25,A,Z,android,3639,6983,65252,93773,0.0484,15.8159,0.62,0.07
2020-05-25,B,Y,android,1863,14700,133726,111990,0.5051,17.5069,4.67,0.51
2020-05-25,B,X,android,5698,61916,538851,716493,2.1273,38.9406,4.06,0.47
2020-05-25,B,Z,android,3190,51301,793780,897597,1.7626,32.5004,1.47,0.1
2020-06-01,A,Y,android,24027,163544,1501659,2888999,1.1339,22.1611,8.3,0.9
2020-06-01,A,X,android,32990,242346,2519187,4434678,1.6802,45.4569,4.33,0.42
2020-06-01,B,Y,android,2135,13050,70822,110054,0.4484,15.2291,3.04,0.56
2020-06-01,B,X,android,5330,56997,471304,650406,1.9583,34.3419,4.42,0.53
2020-06-01,B,Z,android,3017,50287,723830,883222,1.7278,31.6129,2.46,0.17
2020-06-08,A,Y,android,30093,164468,1548628,3367376,1.1403,21.9686,7.03,0.75
2020-06-08,A,X,android,47072,292089,3776127,5925096,2.0251,52.2453,3.9,0.3
2020-06-08,B,Y,android,2320,13340,150408,263546,0.4583,15.3569,3,0.27
2020-06-08,B,X,android,4045,54766,407730,596953,1.8817,31.5572,3.84,0.52
2020-06-08,B,Z,android,2692,43991,391519,487883,1.5115,26.7181,2.31,0.26
2020-06-15,A,Y,android,30668,189359,1569598,3193366,1.3128,23.9101,11.47,1.38
2020-06-15,A,X,android,45957,372747,5273998,8074521,2.5843,59.2676,4.07,0.29
2020-06-15,B,Y,android,2178,11907,122880,286336,0.4091,13.5415,4.61,0.45
2020-06-15,B,X,android,4644,65735,558152,861406,2.2585,35.7943,4.1,0.48
2020-06-15,B,Z,android,2687,38264,387920,631230,1.3147,22.181,1.46,0.14
2020-06-22,A,Y,android,29960,261601,2043106,4305145,1.8137,30.4273,11.54,1.48
2020-06-22,A,X,android,54916,471301,7202423,9664768,3.2675,61.5163,4.07,0.27
2020-06-22,B,Y,android,2372,17050,169750,160932,0.5858,17.7786,4.63,0.47
2020-06-22,B,X,android,9995,101639,1019943,1271248,3.4922,47.7446,4.06,0.41
2020-06-22,B,Z,android,3034,54734,609517,938077,1.8806,32.7383,1.49,0.13
2020-06-29,A,Y,android,34499,230783,1471703,2837120,1.6002,25.4377,11.47,1.8
2020-06-29,A,X,android,56420,465398,4727513,7229813,3.2269,57.2838,4.02,0.4
2020-06-29,B,Y,android,2604,17687,149986,144890,0.6078,17.7083,4.64,0.55
2020-06-29,B,X,android,11920,82277,692933,699917,2.8274,37.8271,4.1,0.49
2020-06-29,B,Z,android,3198,57806,497998,680170,1.9865,32.5755,1.49,0.17
2020-07-06,A,Y,android,36624,253186,1445187,2844674,1.7555,27.315,9.3,1.63
2020-07-06,A,X,android,59716,471172,5299272,7466193,3.2669,54.7595,4.5,0.4
2020-07-06,A,Z,android,2315,7293,57694,99643,0.0506,10.4369,0.72,0.09
2020-07-06,B,Y,android,2706,16769,180552,282041,0.5763,17.052,3.31,0.31
2020-07-06,B,X,android,7795,92817,613610,595965,3.1896,41.189,4.52,0.68
2020-07-06,B,Z,android,3837,50718,463359,853238,1.7429,28.2499,1.43,0.16
2020-07-13,A,Y,android,28494,243073,2017746,3344829,1.6854,24.8461,11.54,1.39
2020-07-13,A,X,android,48542,488951,4226004,6190680,3.3902,52.6273,4.09,0.47
2020-07-13,A,Z,android,3285,11753,77486,138906,0.0815,15.3906,0.61,0.09
2020-07-13,B,Y,android,3194,17703,174976,267365,0.6084,18.0674,4.6,0.47
2020-07-13,B,X,android,7286,85742,852185,958819,2.9465,38.1245,4.1,0.41
2020-07-13,B,Z,android,3389,57983,586787,979943,1.9926,32.1193,1.47,0.14
2020-07-20,A,Y,android,29748,270135,1968476,3326159,1.873,26.72,11.52,1.58
2020-07-20,A,X,android,51022,538266,5222257,7646162,3.7321,52.1243,4.09,0.42
2020-07-20,A,Z,android,3192,9222,78202,119448,0.0639,12.9027,0.6,0.07
2020-07-20,B,Y,android,2141,14547,105131,72847,0.4999,14.4556,4.62,0.64
2020-07-20,B,X,android,5423,87403,817301,977502,3.0036,36.5944,4.11,0.44
2020-07-20,B,Z,android,2541,50911,388705,625737,1.7495,27.969,1.47,0.19
2020-07-27,A,Y,android,20850,289172,2473287,4201763,2.0052,27.1173,9.39,1.1
2020-07-27,A,X,android,35941,608735,6442243,9094752,4.2211,54.9207,4.55,0.43
2020-07-27,A,Z,android,2713,9970,67449,149262,0.0691,14.0611,0.71,0.1
2020-07-27,B,Y,android,1993,12094,123758,122659,0.4157,11.6844,3.28,0.32
2020-07-27,B,X,android,7422,93337,952313,1198825,3.2081,38.0372,4.46,0.44
2020-07-27,B,Z,android,2956,43025,241327,365073,1.4788,23.1857,1.45,0.26
2020-08-03,A,Y,android,27510,317892,2909662,5403395,2.2043,28.397,6.95,0.76
2020-08-03,A,X,android,50705,661185,6767890,9848366,4.5848,54.6829,3.92,0.38
2020-08-03,A,Z,android,3038,12756,96592,161516,0.0885,15.0418,3.33,0.44
2020-08-03,B,Y,android,1608,15647,130433,94383,0.5378,15.488,3.01,0.36
2020-08-03,B,X,android,6754,83919,828192,1206036,2.8844,33.8811,3.88,0.39
2020-08-03,B,Z,android,2237,51464,407440,545175,1.7689,28.2522,2.29,0.29
2020-08-10,A,Y,android,32300,319082,2458847,4303360,2.2126,27.8107,9.39,1.22
2020-08-10,A,X,android,65965,697251,8088809,12509515,4.8349,54.0993,4.54,0.39
2020-08-10,A,Z,android,3469,11930,92752,168409,0.0827,13.97,0.72,0.09
2020-08-10,B,Y,android,1836,15936,121305,103357,0.5477,15.4869,3.33,0.44
2020-08-10,B,X,android,7851,86914,823506,1005556,2.9873,34.4104,4.47,0.47
2020-08-10,B,Z,android,2502,52603,345759,454210,1.808,29.1216,1.44,0.22
2020-08-17,A,Y,android,32372,325192,3023309,5102613,2.255,27.4328,8.4,0.9
2020-08-17,A,X,android,80591,762623,8356061,12791043,5.2882,54.2701,4.32,0.39
2020-08-17,A,Z,android,3647,8902,67372,95776,0.0617,9.9567,3.49,0.46
2020-08-17,B,Y,android,1924,13545,208038,140753,0.4656,13.2751,3.07,0.2
2020-08-17,B,X,android,13291,106426,907916,1158204,3.658,41.2796,4.47,0.52
2020-08-17,B,Z,android,2916,47946,277271,389571,1.648,26.5932,2.45,0.42
2020-08-24,A,Y,android,24089,352447,3386311,6135138,2.444,28.7942,6.95,0.72
2020-08-24,A,X,android,48208,776096,10003102,14803900,5.3817,52.6118,3.88,0.3
2020-08-24,A,Z,android,3172,9631,57862,103090,0.0668,10.6646,3.29,0.55
2020-08-24,B,Y,android,2082,17743,114336,133668,0.6098,16.3147,2.98,0.46
2020-08-24,B,X,android,12043,99216,1081747,1298006,3.4102,36.1958,3.89,0.36
2020-08-24,B,Z,android,2801,47846,621854,757199,1.6445,25.2882,2.27,0.17
2020-08-31,A,Y,android,35755,421513,5108320,8393788,2.9232,32.534,7.02,0.58
2020-08-31,A,X,android,54672,756145,8952001,12823406,5.2438,48.0003,3.87,0.33
2020-08-31,B,Y,android,2328,13991,154866,146700,0.481,12.7094,3.01,0.27
2020-08-31,B,X,android,10410,94968,961262,1186393,3.2648,33.8541,3.88,0.38
2020-08-31,B,Z,android,3148,43824,622914,622143,1.5066,23.8387,2.29,0.16
2020-09-07,A,Y,android,31471,414683,3663727,6737089,2.8758,31.1181,7.06,0.8
2020-09-07,A,X,android,45271,849259,9782615,13310973,5.8896,50.9101,3.93,0.34
2020-09-07,B,Y,android,1994,15677,151565,68281,0.5389,14.6633,3,0.31
2020-09-07,B,X,android,9357,98416,965358,1456820,3.3833,34.1013,3.88,0.4
2020-09-07,B,Z,android,2620,35580,397428,463476,1.2232,19.7405,2.3,0.21
2020-09-14,A,Y,android,45342,450180,4962788,8393138,3.122,32.2607,8.4,0.76
2020-09-14,A,X,android,67408,876606,11545778,18023778,6.0792,48.6948,4.39,0.33
2020-09-14,A,Z,android,3707,16216,183594,286334,0.1125,14.9928,3.46,0.31
2020-09-14,B,Y,android,2031,18566,183116,184718,0.6383,17.1394,3.09,0.31
2020-09-14,B,X,android,12672,97864,933031,1389796,3.3643,35.1906,4.48,0.47
2020-09-14,B,Z,android,3013,47620,266910,347510,1.6371,26.993,2.43,0.43
2020-09-21,A,Y,android,37686,443036,5059025,8597257,3.0724,31.46,8.32,0.73
2020-09-21,A,X,android,62320,931898,11492167,17899813,6.4626,49.3746,4.37,0.35
2020-09-21,A,Z,android,3237,15599,196206,362168,0.1082,14.6058,3.48,0.28
2020-09-21,B,Y,android,2098,18351,166590,119775,0.6309,16.4362,3.05,0.34
2020-09-21,B,X,android,10623,84001,669400,780128,2.8878,29.7587,4.47,0.56
2020-09-21,B,Z,android,2740,43200,307238,517080,1.4851,23.983,2.47,0.35
2020-09-28,A,Y,android,42779,486369,4283450,7450280,3.3733,33.0552,11.5,1.31
2020-09-28,A,X,android,71640,972518,9753383,14344720,6.745,49.6777,4.05,0.4
2020-09-28,A,Z,android,2593,11575,76786,151930,0.0803,11.3137,0.6,0.09
2020-09-28,B,Y,android,2484,18984,279369,484513,0.6528,16.2956,4.65,0.32
2020-09-28,B,X,android,10636,90862,998659,1443425,3.1242,31.7369,4.07,0.37
2020-09-28,B,Z,android,3042,45059,541383,724362,1.5493,24.6962,1.49,0.12
2020-10-05,A,Y,android,21974,518855,5681465,9152822,3.5986,34.1847,8.41,0.77
2020-10-05,A,X,android,44436,1125187,12239785,19927525,7.8039,52.7869,4.38,0.4
2020-10-05,A,Z,android,1909,12191,74330,79483,0.0846,11.3994,3.46,0.57
2020-10-05,B,Y,android,1740,15693,143512,201634,0.5396,14.2414,3.08,0.34
2020-10-05,B,X,android,7646,81679,785013,996716,2.8085,28.5137,4.48,0.47
2020-10-05,B,Z,android,2272,41536,270108,363673,1.4282,22.3727,2.45,0.38
2020-10-12,A,Y,android,25436,460754,3697089,6858202,3.1956,30.1601,11.44,1.43
2020-10-12,A,X,android,52626,1044151,10751623,16816366,7.2418,47.7175,4.04,0.39
2020-10-12,A,Z,android,2271,9032,31306,52830,0.0626,8.0716,0.61,0.18
2020-10-12,B,Y,android,1548,18226,106495,100780,0.6267,16.4021,4.6,0.79
2020-10-12,B,X,android,4156,76151,829889,932370,2.6184,26.132,4.06,0.37
2020-10-12,B,Z,android,1906,55330,482699,548059,1.9025,29.993,1.48,0.17
2020-10-19,A,Y,android,28863,477652,4831926,8328318,3.3128,30.3596,7.76,0.77
2020-10-19,A,X,android,55341,1051062,10691403,15943546,7.2898,46.3669,4.16,0.41
2020-10-19,B,Y,android,1372,16396,177339,189917,0.5638,14.4375,3.02,0.28
2020-10-19,B,X,android,7272,82238,999762,1174417,2.8277,26.6158,4.18,0.34
2020-10-19,B,Z,android,2590,57504,485563,718326,1.9772,30.5257,2.35,0.28
2020-10-26,A,Y,android,28242,492442,4714145,7761968,3.4157,30.415,6.91,0.72
2020-10-26,A,X,android,47694,1080028,11145889,17227028,7.4914,46.5516,3.9,0.38
2020-10-26,A,Z,android,4374,8877,81238,143346,0.0616,7.0611,3.28,0.36
2020-10-26,B,Y,android,1924,12400,102449,104441,0.4265,11.1134,3.01,0.36
2020-10-26,B,X,android,5782,100710,1255042,1340106,3.4635,32.7904,3.91,0.31
2020-10-26,B,Z,android,2638,49175,344766,673687,1.6912,25.9456,2.29,0.33
2020-11-02,A,Y,android,22202,442516,4243284,7591777,3.0694,27.1674,7.06,0.74
2020-11-02,A,X,android,33978,995397,10233677,16725685,6.9044,41.801,3.88,0.38
2020-11-02,A,Z,android,1902,8933,106886,164350,0.062,7.6009,,
2020-11-02,B,Y,android,1179,17369,227412,222988,0.5973,15.162,2.99,0.23
2020-11-02,B,X,android,3814,88118,885846,959144,3.0305,28.5919,3.87,0.39
2020-11-02,B,Z,android,1631,47469,224386,341640,1.6325,25.3067,2.28,0.48
2020-11-09,A,Y,android,26261,463105,4790819,7216910,3.2122,27.4847,7.71,0.74
2020-11-09,A,X,android,42152,1001411,9467340,14835171,6.9461,41.43,4.2,0.44
2020-11-09,A,Z,android,1403,9094,59845,98909,0.0631,7.1697,3.43,0.52
2020-11-09,B,Y,android,1347,11166,87296,90968,0.384,9.6633,3.06,0.39
2020-11-09,B,X,android,8482,87808,801595,721562,3.0198,28.2253,4.19,0.46
2020-11-09,B,Z,android,2965,40605,263810,357866,1.3965,21.3513,2.36,0.36
2020-11-16,A,Y,android,21185,486101,4784695,8590974,3.3718,28.1605,7.09,0.72
2020-11-16,A,X,android,33136,1017168,9691577,14781666,7.0554,41.0643,3.93,0.41
2020-11-16,A,Z,android,2687,9218,67875,110603,0.0639,7.4199,,
2020-11-16,B,Y,android,1179,17191,145350,190983,0.5912,15.1705,3,0.35
2020-11-16,B,X,android,4607,90917,1173187,1187534,3.1268,28.6826,3.87,0.3
2020-11-16,B,Z,android,1688,40333,599912,777253,1.3871,21.9869,2.32,0.16
2020-11-23,A,Y,android,25441,423284,4463526,8002474,2.936,24.6879,6.97,0.66
2020-11-23,A,X,android,48383,888988,8511172,12896922,6.1663,36.2804,3.9,0.41
2020-11-23,A,Z,android,2842,9435,51574,57744,0.0654,8.3879,,
2020-11-23,B,Y,android,1278,11770,124891,100251,0.4048,10.9077,2.98,0.28
2020-11-23,B,X,android,4961,75452,1487376,1433341,2.5949,24.1544,3.84,0.2
2020-11-23,B,Z,android,1793,44778,337357,467743,1.54,24.3605,2.28,0.3
2020-11-30,A,Y,android,20154,494806,6470581,10914711,3.4325,28.9806,7.75,0.59
2020-11-30,A,X,android,31878,1013253,10150769,15528007,7.029,41.0977,4.18,0.42
2020-11-30,A,Z,android,1992,8873,126304,170561,0.0616,7.4478,3.47,0.24
2020-11-30,B,Y,android,1374,10943,79720,46798,0.3764,9.4364,3.05,0.42
2020-11-30,B,X,android,4982,77445,1203256,1319624,2.664,24.3259,4.18,0.27
2020-11-30,B,Z,android,2222,48883,408808,574941,1.6815,24.5926,2.38,0.28
2020-12-07,A,Y,android,17079,433225,4529798,8523076,3.0053,25.0632,7.75,0.74
2020-12-07,A,X,android,25486,903785,8198234,12611470,6.2696,36.3884,4.17,0.46
2020-12-07,A,Z,android,1407,11127,38531,70716,0.0772,9.8237,3.46,1
2020-12-07,B,Y,android,539,18119,120238,131662,0.6233,15.7192,3.05,0.46
2020-12-07,B,X,android,2566,81119,864643,964734,2.7904,25.3422,4.2,0.39
2020-12-07,B,Z,android,1299,37723,570975,589307,1.2976,20.0005,2.36,0.16
2020-12-14,A,Y,android,19799,470981,4912801,8578878,3.2672,26.2779,7,0.67
2020-12-14,A,X,android,23472,925300,7557851,12700639,6.4189,37.0503,3.91,0.48
2020-12-14,B,Y,android,1128,19063,150636,184785,0.6557,17.4728,3.03,0.38
2020-12-14,B,X,android,4763,91069,978896,1075759,3.1326,28.3154,3.89,0.36
2020-12-14,B,Z,android,2688,47774,819084,871244,1.6434,25.9947,2.28,0.13
2020-12-21,A,Y,android,17842,427769,4636589,7777670,2.9675,23.6983,6.97,0.64
2020-12-21,A,X,android,24768,919637,9105326,14158589,6.3796,36.9647,3.89,0.39
2020-12-21,B,Y,android,1695,16744,154447,136075,0.576,15.1268,2.97,0.32
2020-12-21,B,X,android,5611,100389,830113,1162895,3.4532,31.4521,3.89,0.47
2020-12-21,B,Z,android,3996,52125,607881,606598,1.793,26.5866,2.29,0.2
2020-12-28,A,Y,android,18794,456851,4615024,8673181,3.1694,24.9767,6.69,0.66
2020-12-28,A,X,android,27598,869823,9042800,15582127,6.0345,34.9012,4.48,0.43
2020-12-28,A,Z,android,946,14067,65099,126841,0.0976,14.5221,2.88,0.62
2020-12-28,B,Y,android,1234,17613,80915,84371,0.6061,14.5937,1.71,0.37
2020-12-28,B,X,android,6024,112420,908535,1126326,3.8689,32.9583,2.73,0.34
2020-12-28,B,Z,android,3427,54339,402839,596263,1.8701,26.3724,1.59,0.21
2021-01-04,A,Y,android,15590,446849,3795211,6448726,3.1,23.7246,5.62,0.66
2021-01-04,A,X,android,23904,918289,7461957,12228936,6.3707,35.9524,3.54,0.44
2021-01-04,A,Z,android,684,7557,36549,45426,0.0524,7.5097,3.01,0.62
2021-01-04,B,Y,android,2305,9024,113039,59083,0.3106,8.1506,4.9,0.39
2021-01-04,B,X,android,5204,78402,600406,678378,2.6982,24.4841,2.81,0.37
2021-01-04,B,Z,android,3017,44502,339859,489339,1.5315,22.4479,1.5,0.2
2021-01-11,A,Y,android,19026,405966,3766300,6640618,2.8164,21.4962,6.27,0.68
2021-01-11,A,X,android,27150,855917,7764011,13021831,5.938,33.1326,3.99,0.44
2021-01-11,A,Z,android,934,6382,45836,46613,0.0443,6.1329,5.37,0.75
2021-01-11,B,Y,android,1674,17661,176870,237192,0.6078,15.5886,3.86,0.39
2021-01-11,B,X,android,4171,100059,871553,1229863,3.4435,30.8115,3.36,0.39
2021-01-11,B,Z,android,2472,63604,416491,666609,2.1889,31.76,1.17,0.18
2021-01-18,A,Y,android,21448,459820,4523907,7962452,3.19,24.6559,6.52,0.66
2021-01-18,A,X,android,26308,892395,8221167,12413854,6.1911,34.4096,4.02,0.44
2021-01-18,A,Z,android,799,3397,9485,8788,0.0236,3.3746,1.85,0.66
2021-01-18,B,Y,android,2034,16488,126655,143815,0.5674,13.7167,2.85,0.37
2021-01-18,B,X,android,4580,87481,644530,1018358,3.0106,26.1678,2.84,0.38
2021-01-18,B,Z,android,2970,51049,554498,698297,1.7568,24.2712,2,0.18
2021-01-25,A,Y,android,23769,564273,6078356,10577522,3.915,30.0649,7.12,0.66
2021-01-25,A,X,android,37013,1039673,9078918,13543771,7.2134,39.5104,3.73,0.43
2021-01-25,A,Z,android,2322,9210,31934,30497,0.0639,9.6407,2.3,0.66
2021-01-25,B,Y,android,2672,18529,208134,260685,0.638,14.6237,4.14,0.37
2021-01-25,B,X,android,6559,123512,1036911,1652541,4.2526,33.8951,3.27,0.39
2021-01-25,B,Z,android,3667,64956,595380,751864,2.2365,28.8624,1.78,0.19
2021-02-01,A,Y,android,23203,422309,4209582,7648963,2.93,22.7876,6.63,0.66
2021-02-01,A,X,android,29060,853993,7829920,12684267,5.9251,33.0634,3.98,0.43
2021-02-01,A,Z,android,2052,7836,48320,56074,0.0544,7.71,4.09,0.66
2021-02-01,B,Y,android,2930,20861,131695,177615,0.7183,16.1433,2.39,0.38
2021-02-01,B,X,android,7824,121701,1115619,1694435,4.1903,32.3403,3.42,0.37
2021-02-01,B,Z,android,3997,65337,592576,947542,2.2496,29.159,1.75,0.19
2021-02-08,A,Y,android,19798,411544,4129225,7094870,2.8553,21.9677,6.67,0.67
2021-02-08,A,X,android,23936,864418,8235431,13379917,5.9974,33.0942,4.14,0.43
2021-02-08,A,Z,android,1675,10166,78128,80907,0.0705,8.7943,5.16,0.67
2021-02-08,B,Y,android,3068,26807,152801,250622,0.923,21.021,2.16,0.38
2021-02-08,B,X,android,7254,132183,1035115,1694752,4.5512,35.7168,2.98,0.38
2021-02-08,B,Z,android,4689,73691,676457,1000429,2.5373,33.5692,1.74,0.19
2021-02-15,A,Y,android,18921,435449,4131309,7719179,3.0212,23.2418,6.32,0.67
2021-02-15,A,X,android,27562,883760,8845876,14246694,6.1316,33.7203,4.35,0.43
2021-02-15,A,Z,android,2091,9659,46043,50689,0.067,8.3157,3.25,0.68
2021-02-15,B,Y,android,2906,17829,117780,178771,0.6139,13.4795,2.49,0.38
2021-02-15,B,X,android,7703,139687,1314775,2061122,4.8096,36.327,3.61,0.38
2021-02-15,B,Z,android,4673,81638,666021,1262604,2.8109,35.6168,1.53,0.19
2021-02-22,A,Y,android,17709,450208,4150621,7006955,3.1236,23.3749,6.12,0.66
2021-02-22,A,X,android,25246,806597,7108952,12083307,5.5963,30.2108,3.82,0.43
2021-02-22,A,Z,android,1132,10959,54005,69762,0.076,8.537,3.3,0.67
2021-02-22,B,Y,android,2931,20165,86247,130989,0.6943,15.1538,1.6,0.37
2021-02-22,B,X,android,12241,136203,1090108,1748107,4.6896,35.0545,3.06,0.38
2021-02-22,B,Z,android,4511,80965,661143,1114459,2.7877,33.6081,1.55,0.19
2021-03-01,A,Y,android,17930,425724,3801292,6888698,2.954,22.1285,5.93,0.66
2021-03-01,A,X,android,26627,914100,9798264,16396662,6.3426,33.8742,4.64,0.43
2021-03-01,A,Z,android,1387,13775,86675,91206,0.0956,11.6326,4.22,0.67
2021-03-01,B,Y,android,2483,15658,140297,221911,0.5394,11.6745,3.37,0.38
2021-03-01,B,X,android,9604,134279,969098,1714601,4.6256,33.9336,2.76,0.38
2021-03-01,B,Z,android,3612,73003,583151,1003231,2.5148,30.5705,1.52,0.19
2021-03-08,A,Y,android,15965,511709,5138910,9407205,3.5506,26.2261,6.68,0.66
2021-03-08,A,X,android,29285,1095615,14763585,23693881,7.6021,39.4298,5.85,0.43
2021-03-08,A,Z,android,1302,15540,81977,108775,0.1078,12.6924,3.54,0.67
2021-03-08,B,Y,android,2817,26376,214383,334529,0.9086,19.7109,3.06,0.38
2021-03-08,B,X,android,20851,132694,1065751,1660259,4.571,33.1881,3.05,0.38
2021-03-08,B,Z,android,7459,85549,627027,1062236,2.947,35.0847,1.39,0.19
2021-03-15,A,Y,android,16254,503967,4446683,7639339,3.4969,25.8662,5.87,0.66
2021-03-15,A,X,android,33971,1133789,13014788,22159632,7.867,39.4627,4.98,0.43
2021-03-15,A,Z,android,1254,8227,48304,115773,0.0571,7.0679,3.95,0.67
2021-03-15,B,Y,android,4141,23524,196443,338084,0.8103,17.2499,3.15,0.38
2021-03-15,B,X,android,14256,134557,917095,1532939,4.6352,32.177,2.61,0.38
2021-03-15,B,Z,android,6672,86326,718812,1254106,2.9737,34.585,1.57,0.19
2021-03-22,A,Y,android,18605,531417,4998230,8353933,3.6873,27.2695,6.25,0.66
2021-03-22,A,X,android,38070,1120345,12459157,20407748,7.7737,39.6768,4.82,0.43
2021-03-22,A,Z,android,1792,8041,46642,66979,0.0558,6.2304,3.9,0.67
2021-03-22,B,Y,android,4397,31263,246753,357909,1.0769,21.8402,2.97,0.38
2021-03-22,B,X,android,15947,173457,1398232,2348306,5.9752,39.652,3.08,0.38
2021-03-22,B,Z,android,7376,108677,856775,1539572,3.7436,41.8144,1.49,0.19
2021-03-29,A,Y,android,17562,500953,5007620,8742863,3.4762,25.5817,6.64,0.66
2021-03-29,A,X,android,30928,1231239,14225551,24562783,8.5438,42.1918,5.02,0.43
2021-03-29,A,Z,android,1695,10386,79443,154598,0.0721,7.9551,5.14,0.67
2021-03-29,B,Y,android,4847,32240,246895,383905,1.1111,22.5332,2.9,0.38
2021-03-29,B,X,android,15838,183890,1519954,2600300,6.3376,41.8826,3.19,0.39
2021-03-29,B,Z,android,8176,113186,1001756,1621758,3.9008,43.1888,1.66,0.19
2021-04-05,A,Y,android,18464,593854,6110579,10875061,4.1209,29.8813,6.84,0.66
2021-04-05,A,X,android,30411,1172066,11442349,20445499,8.1332,39.3378,4.24,0.43
2021-04-05,A,Z,android,1965,23506,106858,205018,0.1631,17.3585,3.06,0.67
2021-04-05,B,Y,android,4740,30004,238922,314305,1.0341,20.4744,3.02,0.38
2021-04-05,B,X,android,14206,205418,1729115,3190634,6.3911,43.4638,3.09,0.37
2021-04-05,B,Z,android,8098,100735,750449,1283632,3.4717,36.4012,1.39,0.19
2021-04-12,A,Y,android,19333,502750,5073631,9058475,3.4887,24.8747,6.71,0.66
2021-04-12,A,X,android,34730,1060593,9957308,18306879,7.3597,35.0088,4.08,0.43
2021-04-12,A,Z,android,587,5215,6458,1771,0.0362,4.586,0.83,0.67
2021-04-12,B,Y,android,4401,30657,282658,400867,1.0565,20.4655,3.5,0.38
2021-04-12,B,X,android,14111,187207,1542062,2666343,6.4519,40.1071,3.18,0.39
2021-04-12,B,Z,android,7356,128025,896243,1604603,4.4122,45.5562,1.31,0.19
2021-04-19,A,Y,android,19715,531212,5854565,10364388,3.6862,25.8594,7.32,0.66
2021-04-19,A,X,android,30201,1090587,11019603,20399691,7.5678,35.4718,4.39,0.43
2021-04-19,B,Y,android,3557,28913,218382,284364,0.9964,19.4743,2.86,0.38
2021-04-19,B,X,android,10268,181850,2330698,3236242,6.2673,38.8666,4.95,0.39
2021-04-19,B,Z,android,5743,115015,714077,1277264,3.9639,40.12,1.16,0.19
2021-04-26,A,Y,android,13933,533024,5339754,9634009,3.6991,25.7048,6.66,0.66
2021-04-26,A,X,android,21849,1098685,9929355,19311040,7.6247,35.4303,3.92,0.43
2021-04-26,B,Y,android,2580,33141,277506,423195,1.1427,22.0056,3.17,0.38
2021-04-26,B,X,android,6358,187108,1797910,2724051,6.4516,39.574,3.71,0.39
2021-04-26,B,Z,android,4173,118989,1040807,1915705,4.1028,42.0568,1.64,0.19
2021-05-03,A,Y,android,17790,517194,5058532,9367303,3.5892,24.9114,6.5,0.66
2021-05-03,A,X,android,28290,1155553,11086044,22075763,7.4814,36.0945,4.13,0.43
2021-05-03,B,Y,android,2832,30984,252289,399112,1.0683,20.3591,3.09,0.38
2021-05-03,B,X,android,7602,189828,1501690,2672348,6.5454,40.0457,3.05,0.39
2021-05-03,B,Z,android,4447,118413,863877,1609084,4.083,41.2736,1.36,0.19
2021-05-10,A,Y,android,13497,628299,6339611,12119131,4.3603,29.8133,6.71,0.66
2021-05-10,A,X,android,20909,1168561,11222555,21026694,8.1096,36.984,4.17,0.43
2021-05-10,B,Y,android,2404,28489,300458,446259,0.9823,18.662,4,0.38
2021-05-10,B,X,android,11057,185889,1622801,2788827,6.4095,38.7176,3.37,0.39
2021-05-10,B,Z,android,4044,100385,778439,1273108,3.4613,34.4172,1.45,0.19
2021-05-17,A,Y,android,17388,655516,7496262,14665481,4.5492,30.8992,7.6,0.66
2021-05-17,A,X,android,21745,1266976,13428706,24785931,8.2028,39.0945,4.54,0.43
2021-05-17,B,Y,android,2372,27415,282892,399568,0.9453,17.9993,3.91,0.38
2021-05-17,B,X,android,4369,155121,1278023,2194139,5.3487,32.8567,3.18,0.39
2021-05-17,B,Z,android,2740,90496,723448,1241949,3.1203,31.9249,1.49,0.19
2021-05-24,A,Y,android,15369,541819,5460102,9422296,3.7601,25.8145,6.7,0.66
2021-05-24,A,X,android,22179,1177912,11135119,20519780,8.1745,36.7546,4.11,0.43
2021-05-24,B,Y,android,2578,23349,187100,272809,0.8051,14.8523,3.04,0.38
2021-05-24,B,X,android,4263,158327,1215160,2290051,5.4592,32.8276,2.96,0.39
2021-05-24,B,Z,android,2532,92200,728107,1078918,3.1791,31.6764,1.48,0.19
2021-05-31,A,Y,android,15262,490710,4943490,8665878,3.4057,23.808,8.17,0.81
2021-05-31,A,X,android,23302,1093646,11023516,20790001,7.5903,34.6033,4.28,0.42
2021-05-31,B,Y,android,2518,23979,171615,300409,0.8272,15.794,2.33,0.33
2021-05-31,B,X,android,4511,172089,1658802,2811130,5.9366,35.7212,3.7,0.38
2021-05-31,B,Z,android,2060,73593,651885,1061609,2.5388,26.3676,2.57,0.29
2021-06-07,A,Y,android,15987,530956,6003498,11043440,3.685,25.5494,7.91,0.7
